frame	xtl	ytl	xbr	ybr	class
2018_02-13_1418_left/022100	9	793	73	896	5.19
2018_02-13_1418_left/022120	1568	897	1607	960	4.1
2018_02-13_1418_left/022127	2388	477	2445	747	2.4
2018_02-13_1418_left/022616	1499	921	1555	977	3.24
2018_02-13_1418_left/022617	1506	922	1560	980	3.24
2018_02-13_1418_left/022618	1511	918	1559	981	3.24
2018_02-13_1418_left/022619	1512	916	1566	983	3.24
2018_02-13_1418_left/022620	1513	917	1564	982	3.24
2018_02-13_1418_left/022621	1516	914	1567	981	3.24
2018_02-13_1418_left/022622	1517	919	1567	983	3.24
2018_02-13_1418_left/022623	1522	917	1576	983	3.24
2018_02-13_1418_left/022624	1527	918	1578	983	3.24
2018_02-13_1418_left/022625	1531	918	1586	982	3.24
2018_02-13_1418_left/022626	1535	921	1590	984	3.24
2018_02-13_1418_left/022627	1536	919	1590	982	3.24
2018_02-13_1418_left/022628	1537	919	1595	980	3.24
2018_02-13_1418_left/022629	1533	917	1595	980	3.24
2018_02-13_1418_left/022630	1545	913	1600	983	3.24
2018_02-13_1418_left/022631	1549	913	1608	981	3.24
2018_02-13_1418_left/022632	1555	912	1605	981	3.24
2018_02-13_1418_left/022633	1557	914	1610	982	3.24
2018_02-13_1418_left/022635	1560	912	1614	984	3.24
2018_02-13_1418_left/022636	1570	898	1625	976	3.24
2018_02-13_1418_left/022637	1575	913	1622	982	3.24
2018_02-13_1418_left/022638	1579	911	1629	984	3.24
2018_02-13_1418_left/022639	1581	896	1636	976	3.24
2018_02-13_1418_left/022640	1589	897	1641	973	3.24
2018_02-13_1418_left/022641	1587	891	1644	972	3.24
2018_02-13_1418_left/022642	1598	897	1654	976	3.24
2018_02-13_1418_left/022643	1602	898	1656	979	3.24
2018_02-13_1418_left/022644	1606	896	1662	978	3.24
2018_02-13_1418_left/022645	1609	893	1667	977	3.24
2018_02-13_1418_left/022646	1614	890	1673	977	3.24
2018_02-13_1418_left/022647	1612	890	1675	980	3.24
2018_02-13_1418_left/022648	1622	884	1683	972	3.24
2018_02-13_1418_left/022649	1623	884	1683	973	3.24
2018_02-13_1418_left/022653	1646	873	1708	963	3.24
2018_02-13_1418_left/022655	1668	870	1730	960	3.24
2018_02-13_1418_left/022656	1668	866	1734	959	3.24
2018_02-13_1418_left/022657	1674	866	1737	958	3.24
2018_02-13_1418_left/022658	1681	863	1743	952	3.24
2018_02-13_1418_left/022659	1685	862	1748	952	3.24
2018_02-13_1418_left/022660	1695	863	1756	950	3.24
2018_02-13_1418_left/022661	1700	864	1759	950	3.24
2018_02-13_1418_left/022662	1709	860	1768	946	3.24
2018_02-13_1418_left/022663	1713	859	1773	947	3.24
2018_02-13_1418_left/022664	1722	857	1779	940	3.24
2018_02-13_1418_left/022665	1736	842	1798	933	3.24
2018_02-13_1418_left/022666	1743	844	1806	937	3.24
2018_02-13_1418_left/022667	1750	842	1816	938	3.24
2018_02-13_1418_left/022668	1761	842	1826	938	3.24
2018_02-13_1418_left/022669	1762	836	1832	937	3.24
2018_02-13_1418_left/022670	1782	836	1849	934	3.24
2018_02-13_1418_left/022671	1794	834	1860	931	3.24
2018_02-13_1418_left/022672	1799	828	1867	928	3.24
2018_02-13_1418_left/022673	1807	826	1879	931	3.24
2018_02-13_1418_left/022674	1817	827	1886	928	3.24
2018_02-13_1418_left/022675	1831	826	1904	930	3.24
2018_02-13_1418_left/022676	1838	824	1913	931	3.24
2018_02-13_1418_left/022677	1851	820	1929	935	3.24
2018_02-13_1418_left/022678	1859	820	1938	934	3.24
2018_02-13_1418_left/022679	1878	818	1956	930	3.24
2018_02-13_1418_left/022680	1898	819	1976	932	3.24
2018_02-13_1418_left/022681	1902	813	1984	930	3.24
2018_02-13_1418_left/022682	1915	813	2001	935	3.24
2018_02-13_1418_left/022683	1928	805	2016	932	3.24
2018_02-13_1418_left/022684	1937	801	2026	923	3.24
2018_02-13_1418_left/022685	1961	801	2051	928	3.24
2018_02-13_1418_left/022686	1971	792	2065	925	3.24
2018_02-13_1418_left/022687	1993	787	2091	924	3.24
2018_02-13_1418_left/022688	2009	783	2106	916	3.24
2018_02-13_1418_left/022689	2028	780	2131	920	3.24
2018_02-13_1418_left/022690	2044	773	2151	918	3.24
2018_02-13_1418_left/022691	2063	764	2164	903	3.24
2018_02-13_1418_left/022692	2089	760	2202	910	3.24
2018_02-13_1418_left/022693	2108	748	2222	905	3.24
2018_02-13_1418_left/022694	2143	745	2251	897	3.24
2018_02-13_1418_left/022695	2162	729	2281	891	3.24
2018_02-13_1418_left/022696	2183	722	2307	887	3.24
2018_02-13_1418_left/022697	2214	719	2338	893	3.24
2018_02-13_1418_left/022698	2240	714	2371	897	3.24
2018_02-13_1418_left/022699	2270	713	2405	899	3.24
2018_02-13_1418_left/022700	2305	701	2438	895	3.24
2018_02-13_1418_left/022701	2340	698	2450	892	3.24
2018_02-13_1418_left/022771	758	880	797	932	5.19
2018_02-13_1418_left/022772	753	926	786	977	3.27
2018_02-13_1418_left/022778	744	929	776	979	5.19
2018_02-13_1418_left/022788	686	898	731	960	4.1
2018_02-13_1418_left/022792	662	900	706	962	5.19
2018_02-13_1418_left/022796	636	895	682	957	5.19
2018_02-13_1418_left/023031	1403	893	1442	949	4.1
2018_02-13_1418_left/023033	1404	900	1442	956	5.19
2018_02-13_1418_left/023037	1405	888	1442	941	4.1
2018_02-13_1418_left/023042	1416	889	1456	945	4.1
2018_02-13_1418_left/023046	1437	899	1475	955	5.19
2018_02-13_1418_left/023047	1436	899	1476	956	5.19
2018_02-13_1418_left/023048	1438	898	1478	955	5.19
2018_02-13_1418_left/023053	1447	900	1487	959	5.19
2018_02-13_1418_left/023054	1448	902	1488	958	5.19
2018_02-13_1418_left/023055	1452	902	1493	958	5.19
2018_02-13_1418_left/023057	1455	897	1498	955	5.19
2018_02-13_1418_left/023057	835	925	867	974	5.19
2018_02-13_1418_left/023058	1458	895	1501	955	5.19
2018_02-13_1418_left/023058	835	926	868	975	5.19
2018_02-13_1418_left/023059	1456	893	1500	954	5.19
2018_02-13_1418_left/023059	829	926	861	974	5.19
2018_02-13_1418_left/023060	1461	894	1509	952	5.19
2018_02-13_1418_left/023060	831	926	863	976	5.19
2018_02-13_1418_left/023061	1461	894	1508	956	5.19
2018_02-13_1418_left/023062	1470	893	1515	953	5.19
2018_02-13_1418_left/023063	1473	893	1519	951	5.19
2018_02-13_1418_left/023063	820	922	856	974	5.19
2018_02-13_1418_left/023064	1475	892	1519	955	5.19
2018_02-13_1418_left/023064	820	923	855	974	5.19
2018_02-13_1418_left/023065	1474	894	1521	956	5.19
2018_02-13_1418_left/023065	809	923	843	974	5.19
2018_02-13_1418_left/023066	1488	893	1531	955	5.19
2018_02-13_1418_left/023066	808	923	842	973	5.19
2018_02-13_1418_left/023067	1486	890	1532	957	5.19
2018_02-13_1418_left/023067	804	924	836	974	5.19
2018_02-13_1418_left/023068	1487	889	1532	956	5.19
2018_02-13_1418_left/023068	808	924	841	974	5.19
2018_02-13_1418_left/023069	1486	888	1535	956	5.19
2018_02-13_1418_left/023069	803	922	838	976	5.19
2018_02-13_1418_left/023070	1488	888	1536	955	5.19
2018_02-13_1418_left/023070	800	923	836	978	5.19
2018_02-13_1418_left/023071	796	907	841	972	5.19
2018_02-13_1418_left/023071	1491	886	1539	954	5.19
2018_02-13_1418_left/023072	1491	886	1540	953	5.19
2018_02-13_1418_left/023072	792	923	830	979	5.19
2018_02-13_1418_left/023073	1493	883	1543	950	5.19
2018_02-13_1418_left/023073	786	919	825	979	5.19
2018_02-13_1418_left/023074	1495	886	1544	956	5.19
2018_02-13_1418_left/023074	780	922	818	976	5.19
2018_02-13_1418_left/023075	1496	885	1546	954	5.19
2018_02-13_1418_left/023075	783	922	820	975	5.19
2018_02-13_1418_left/023076	1497	888	1546	954	5.19
2018_02-13_1418_left/023076	779	922	819	976	5.19
2018_02-13_1418_left/023077	1497	888	1551	953	5.19
2018_02-13_1418_left/023077	775	924	817	977	5.19
2018_02-13_1418_left/023078	1500	887	1555	955	5.19
2018_02-13_1418_left/023078	769	923	806	979	5.19
2018_02-13_1418_left/023079	767	919	808	980	5.19
2018_02-13_1418_left/023080	1506	884	1565	951	5.19
2018_02-13_1418_left/023080	763	920	805	982	5.19
2018_02-13_1418_left/023081	1507	880	1563	951	5.19
2018_02-13_1418_left/023081	761	921	803	979	5.19
2018_02-13_1418_left/023082	1513	884	1572	951	5.19
2018_02-13_1418_left/023082	756	921	794	979	5.19
2018_02-13_1418_left/023083	1516	879	1570	948	5.19
2018_02-13_1418_left/023083	752	920	793	980	5.19
2018_02-13_1418_left/023084	1518	886	1574	954	5.19
2018_02-13_1418_left/023084	749	922	790	978	5.19
2018_02-13_1418_left/023085	1524	884	1576	953	5.19
2018_02-13_1418_left/023085	745	923	785	982	5.19
2018_02-13_1418_left/023086	1533	882	1587	952	5.19
2018_02-13_1418_left/023086	744	925	784	981	5.19
2018_02-13_1418_left/023087	1536	878	1591	947	5.19
2018_02-13_1418_left/023087	741	923	783	979	5.19
2018_02-13_1418_left/023088	1539	879	1594	953	5.19
2018_02-13_1418_left/023088	739	923	780	981	5.19
2018_02-13_1418_left/023089	1542	881	1597	954	5.19
2018_02-13_1418_left/023089	738	925	783	981	5.19
2018_02-13_1418_left/023090	1546	880	1603	959	5.19
2018_02-13_1418_left/023090	723	923	765	982	5.19
2018_02-13_1418_left/023091	1546	883	1605	961	5.19
2018_02-13_1418_left/023091	718	925	760	983	5.19
2018_02-13_1418_left/023092	1550	882	1613	962	5.19
2018_02-13_1418_left/023092	716	925	756	983	5.19
2018_02-13_1418_left/023093	1556	883	1621	963	5.19
2018_02-13_1418_left/023093	712	926	751	981	5.19
2018_02-13_1418_left/023094	1561	884	1625	967	5.19
2018_02-13_1418_left/023094	706	926	742	979	5.19
2018_02-13_1418_left/023095	1565	884	1625	965	5.19
2018_02-13_1418_left/023095	703	928	739	980	5.19
2018_02-13_1418_left/023096	1566	882	1627	961	5.19
2018_02-13_1418_left/023096	695	926	732	982	5.19
2018_02-13_1418_left/023097	1568	880	1631	961	5.19
2018_02-13_1418_left/023097	695	926	731	980	5.19
2018_02-13_1418_left/023098	1574	882	1632	962	5.19
2018_02-13_1418_left/023098	691	921	730	982	5.19
2018_02-13_1418_left/023099	1572	876	1635	956	5.19
2018_02-13_1418_left/023099	681	921	721	982	5.19
2018_02-13_1418_left/023100	1575	875	1636	957	5.19
2018_02-13_1418_left/023100	678	921	721	983	5.19
2018_02-13_1418_left/023101	1580	869	1646	956	5.19
2018_02-13_1418_left/023101	674	920	718	983	5.19
2018_02-13_1418_left/023102	1584	865	1653	952	5.19
2018_02-13_1418_left/023103	1589	868	1662	949	5.19
2018_02-13_1418_left/023103	662	920	708	984	5.19
2018_02-13_1418_left/023104	1595	867	1668	950	5.19
2018_02-13_1418_left/023104	653	921	698	984	5.19
2018_02-13_1418_left/023105	1601	864	1670	955	5.19
2018_02-13_1418_left/023105	648	920	692	983	5.19
2018_02-13_1418_left/023106	1599	862	1666	954	5.19
2018_02-13_1418_left/023106	647	919	690	982	5.19
2018_02-13_1418_left/023107	1613	863	1678	952	5.19
2018_02-13_1418_left/023107	640	915	685	983	5.19
2018_02-13_1418_left/023108	1623	863	1689	951	5.19
2018_02-13_1418_left/023108	635	916	678	984	5.19
2018_02-13_1418_left/023109	628	900	685	974	5.19
2018_02-13_1418_left/023109	1627	859	1693	951	5.19
2018_02-13_1418_left/023110	1631	861	1697	951	5.19
2018_02-13_1418_left/023110	622	913	669	985	5.19
2018_02-13_1418_left/023111	1634	861	1699	950	5.19
2018_02-13_1418_left/023111	610	913	658	984	5.19
2018_02-13_1418_left/023112	1643	862	1712	950	5.19
2018_02-13_1418_left/023112	603	912	652	985	5.19
2018_02-13_1418_left/023113	1644	863	1711	950	5.19
2018_02-13_1418_left/023113	597	914	645	984	5.19
2018_02-13_1418_left/023114	1649	859	1716	949	5.19
2018_02-13_1418_left/023114	591	912	641	986	5.19
2018_02-13_1418_left/023115	1662	855	1734	947	5.19
2018_02-13_1418_left/023115	587	913	636	986	5.19
2018_02-13_1418_left/023116	570	899	629	979	5.19
2018_02-13_1418_left/023116	1665	845	1739	944	5.19
2018_02-13_1418_left/023117	564	899	623	977	5.19
2018_02-13_1418_left/023117	1670	845	1742	940	5.19
2018_02-13_1418_left/023118	558	898	614	978	5.19
2018_02-13_1418_left/023118	1674	838	1748	937	5.19
2018_02-13_1418_left/023119	551	895	611	979	5.19
2018_02-13_1418_left/023119	1683	833	1757	932	5.19
2018_02-13_1418_left/023120	545	895	605	980	5.19
2018_02-13_1418_left/023120	1679	834	1756	937	5.19
2018_02-13_1418_left/023121	540	892	599	977	5.19
2018_02-13_1418_left/023121	1688	834	1762	931	5.19
2018_02-13_1418_left/023122	524	892	586	981	5.19
2018_02-13_1418_left/023122	1695	832	1771	933	5.19
2018_02-13_1418_left/023123	520	891	585	978	5.19
2018_02-13_1418_left/023123	1700	830	1784	930	5.19
2018_02-13_1418_left/023124	513	890	577	982	5.19
2018_02-13_1418_left/023124	1709	827	1796	935	5.19
2018_02-13_1418_left/023125	506	889	569	978	5.19
2018_02-13_1418_left/023125	1717	825	1804	934	5.19
2018_02-13_1418_left/023126	494	885	561	977	5.19
2018_02-13_1418_left/023126	1721	824	1810	932	5.19
2018_02-13_1418_left/023127	481	883	547	975	5.19
2018_02-13_1418_left/023127	1733	819	1827	930	5.19
2018_02-13_1418_left/023128	471	881	544	976	5.19
2018_02-13_1418_left/023128	1740	816	1833	929	5.19
2018_02-13_1418_left/023129	460	882	534	973	5.19
2018_02-13_1418_left/023129	1753	811	1844	930	5.19
2018_02-13_1418_left/023130	454	880	524	976	5.19
2018_02-13_1418_left/023130	1758	809	1856	930	5.19
2018_02-13_1418_left/023131	440	878	513	971	5.19
2018_02-13_1418_left/023131	1766	798	1870	933	5.19
2018_02-13_1418_left/023132	427	876	504	974	5.19
2018_02-13_1418_left/023132	1783	796	1885	930	5.19
2018_02-13_1418_left/023133	418	871	495	968	5.19
2018_02-13_1418_left/023133	1797	794	1898	929	5.19
2018_02-13_1418_left/023134	409	874	486	972	5.19
2018_02-13_1418_left/023134	1809	791	1910	926	5.19
2018_02-13_1418_left/023135	399	876	475	971	5.19
2018_02-13_1418_left/023135	1816	792	1917	923	5.19
2018_02-13_1418_left/023136	385	871	465	971	5.19
2018_02-13_1418_left/023136	1821	792	1920	919	5.19
2018_02-13_1418_left/023137	372	870	452	973	5.19
2018_02-13_1418_left/023137	1843	788	1946	921	5.19
2018_02-13_1418_left/023138	361	865	445	972	5.19
2018_02-13_1418_left/023138	1852	784	1956	919	5.19
2018_02-13_1418_left/023139	343	862	432	972	5.19
2018_02-13_1418_left/023139	1860	778	1977	914	5.19
2018_02-13_1418_left/023140	337	865	426	977	5.19
2018_02-13_1418_left/023140	1874	774	1992	910	5.19
2018_02-13_1418_left/023141	319	863	408	978	5.19
2018_02-13_1418_left/023141	1895	772	2001	908	5.19
2018_02-13_1418_left/023142	310	859	404	978	5.19
2018_02-13_1418_left/023142	1900	769	2020	911	5.19
2018_02-13_1418_left/023143	289	858	389	979	5.19
2018_02-13_1418_left/023143	1909	761	2036	908	5.19
2018_02-13_1418_left/023144	274	857	372	979	5.19
2018_02-13_1418_left/023144	1931	756	2051	905	5.19
2018_02-13_1418_left/023145	261	851	360	977	5.19
2018_02-13_1418_left/023145	1948	752	2070	906	5.19
2018_02-13_1418_left/023146	241	848	342	972	5.19
2018_02-13_1418_left/023146	1970	746	2091	900	5.19
2018_02-13_1418_left/023147	227	845	332	977	5.19
2018_02-13_1418_left/023147	1985	740	2112	898	5.19
2018_02-13_1418_left/023148	215	845	312	975	5.19
2018_02-13_1418_left/023148	2014	743	2141	901	5.19
2018_02-13_1418_left/023149	200	841	309	976	5.19
2018_02-13_1418_left/023149	2020	734	2147	901	5.19
2018_02-13_1418_left/023150	176	838	288	975	5.19
2018_02-13_1418_left/023150	2037	724	2174	901	5.19
2018_02-13_1418_left/023151	155	830	265	967	5.19
2018_02-13_1418_left/023151	2059	721	2197	900	5.19
2018_02-13_1418_left/023152	140	831	255	968	5.19
2018_02-13_1418_left/023152	2080	715	2227	899	5.19
2018_02-13_1418_left/023153	113	832	224	973	5.19
2018_02-13_1418_left/023153	2108	707	2258	897	5.19
2018_02-13_1418_left/023154	90	823	210	968	5.19
2018_02-13_1418_left/023154	2124	702	2277	892	5.19
2018_02-13_1418_left/023155	68	823	193	967	5.19
2018_02-13_1418_left/023155	2147	697	2303	892	5.19
2018_02-13_1418_left/023156	2155	666	2343	886	5.19
2018_02-13_1418_left/023156	41	817	169	965	5.19
2018_02-13_1418_left/023157	2203	659	2389	887	5.19
2018_02-13_1418_left/023157	21	819	144	965	5.19
2018_02-13_1418_left/023158	2234	649	2418	880	5.19
2018_02-13_1418_left/023158	6	811	119	959	5.19
2018_02-13_1418_left/023159	2263	641	2444	879	5.19
2018_02-13_1418_left/023159	0	807	102	958	5.19
2018_02-13_1418_left/023160	2308	645	2450	855	5.19
2018_02-13_1418_left/023160	-2	804	83	959	5.19
2018_02-13_1418_left/023161	2347	631	2451	847	5.19
2018_02-13_1418_left/023162	1	790	42	959	2.1
2018_02-13_1418_left/023234	1357	881	1387	928	5.19
2018_02-13_1418_left/023245	2413	688	2445	850	4.1
2018_02-13_1418_left/023301	929	934	967	990	5.19
2018_02-13_1418_left/023302	927	937	966	994	2.4
2018_02-13_1418_left/023305	862	939	902	998	2.1
2018_02-13_1418_left/023306	847	936	889	997	3.27
2018_02-13_1418_left/023307	840	936	875	989	5.19
2018_02-13_1418_left/023312	781	930	819	984	2.4
2018_02-13_1418_left/023316	756	929	798	990	2.1
2018_02-13_1418_left/023317	753	927	792	984	2.1
2018_02-13_1418_left/023318	753	926	796	987	3.27
2018_02-13_1418_left/023330	683	896	726	957	4.2
2018_02-13_1418_left/023357	735	886	776	947	4.1
2018_02-13_1418_left/023358	737	887	775	945	4.1
2018_02-13_1418_left/023360	743	887	784	948	4.1
2018_02-13_1418_left/023366	783	896	823	955	4.1
2018_02-13_1418_left/023374	854	934	893	987	5.19
2018_02-13_1418_left/023386	941	926	982	981	3.1
2018_02-13_1418_left/023392	977	898	1019	960	4.1
2018_02-13_1418_left/023395	999	900	1040	960	4.1
2018_02-13_1418_left/023408	1085	878	1129	942	2.4
2018_02-13_1418_left/023412	1115	888	1155	947	4.1
2018_02-13_1418_left/023413	1118	881	1157	938	4.1
2018_02-13_1418_left/023414	1128	874	1169	937	4.1
2018_02-13_1418_left/023415	1135	874	1174	933	4.1
2018_02-13_1418_left/023424	1212	879	1251	939	4.1
2018_02-13_1418_left/023426	1219	875	1259	936	4.1
2018_02-13_1418_left/023428	1233	880	1273	940	4.1
2018_02-13_1418_left/023429	1232	883	1271	942	4.1
2018_02-13_1418_left/023430	1238	881	1276	938	4.1
2018_02-13_1418_left/023431	1237	880	1277	940	4.1
2018_02-13_1418_left/023432	1242	881	1281	941	4.1
2018_02-13_1418_left/023433	1248	879	1287	938	4.1
2018_02-13_1418_left/023434	1253	880	1292	940	4.1
2018_02-13_1418_left/023435	1256	877	1294	937	4.1
2018_02-13_1418_left/023436	1260	878	1298	936	4.1
2018_02-13_1418_left/023437	1260	870	1299	931	4.1
2018_02-13_1418_left/023438	1267	875	1306	934	4.1
2018_02-13_1418_left/023439	1264	742	1315	817	2.1
2018_02-13_1418_left/023439	1263	876	1302	935	4.2
2018_02-13_1418_left/023440	1265	741	1318	818	2.1
2018_02-13_1418_left/023441	1265	739	1318	818	2.1
2018_02-13_1418_left/023441	1267	875	1308	935	4.1
2018_02-13_1418_left/023442	1269	740	1321	818	2.1
2018_02-13_1418_left/023444	1270	741	1323	818	2.1
2018_02-13_1418_left/023445	1271	741	1324	818	2.1
2018_02-13_1418_left/023449	1275	739	1327	817	2.1
2018_02-13_1418_left/023451	1272	740	1326	818	2.1
2018_02-13_1418_left/023451	1277	874	1317	933	4.1
2018_02-13_1418_left/023452	1272	740	1325	818	2.1
2018_02-13_1418_left/023452	1277	871	1317	931	4.1
2018_02-13_1418_left/023453	1277	874	1316	934	4.1
2018_02-13_1418_left/023454	1277	872	1315	931	4.1
2018_02-13_1418_left/023455	1278	879	1316	939	4.1
2018_02-13_1418_left/023456	1277	880	1315	938	4.1
2018_02-13_1418_left/023457	1277	880	1317	941	4.1
2018_02-13_1418_left/023458	1277	883	1316	943	4.1
2018_02-13_1418_left/023459	1277	881	1316	941	4.1
2018_02-13_1418_left/023460	1277	880	1316	941	4.1
2018_02-13_1418_left/023462	1276	881	1316	941	4.1
2018_02-13_1418_left/023463	1278	880	1317	940	4.1
2018_02-13_1418_left/023464	1276	881	1316	943	4.1
2018_02-13_1418_left/023465	1277	882	1316	944	4.1
2018_02-13_1418_left/023466	1276	883	1316	945	4.1
2018_02-13_1418_left/023467	1277	879	1316	940	4.1
2018_02-13_1418_left/023468	1277	881	1316	942	4.1
2018_02-13_1418_left/023469	1277	879	1316	940	4.1
2018_02-13_1418_left/023472	1276	880	1315	941	4.1
2018_02-13_1418_left/023473	1278	879	1317	941	4.1
2018_02-13_1418_left/023474	1278	881	1317	942	4.1
2018_02-13_1418_left/023475	1277	880	1316	942	4.1
2018_02-13_1418_left/023476	1276	883	1316	945	4.1
2018_02-13_1418_left/023477	1276	880	1316	942	4.1
2018_02-13_1418_left/023479	1276	880	1316	942	4.1
2018_02-13_1418_left/023480	1276	880	1316	942	4.1
2018_02-13_1418_left/023482	1276	880	1316	943	4.1
2018_02-13_1418_left/023483	1276	880	1316	942	4.1
2018_02-13_1418_left/023484	1276	880	1317	943	4.1
2018_02-13_1418_left/023485	1275	879	1316	942	4.1
2018_02-13_1418_left/023486	1275	878	1316	941	4.1
2018_02-13_1418_left/023487	1274	878	1315	941	4.1
2018_02-13_1418_left/023488	1275	879	1316	942	4.1
2018_02-13_1418_left/023489	1275	880	1316	944	4.1
2018_02-13_1418_left/023490	1274	880	1315	943	4.1
2018_02-13_1418_left/023491	1274	879	1315	942	4.1
2018_02-13_1418_left/023492	1275	881	1316	944	4.1
